"","X","year","town","flat_type","block","street_name","floor_area_sqm","flat_model","avg_resale_price","blk_street_name","latitude","longitude"
"1",1,2019,"ANG MO KIO","2 ROOM","116","ANG MO KIO AVE 4",44,"Improved",187000,"116%20ANG%20MO%20KIO%20AVE%204","1.3733463501491299","103.83645934809999"
"2",2,2019,"ANG MO KIO","2 ROOM","170","ANG MO KIO AVE 4",45,"Improved",220000,"170%20ANG%20MO%20KIO%20AVE%204","1.37400071781295","103.83643153142"
"3",3,2019,"ANG MO KIO","2 ROOM","172","ANG MO KIO AVE 4",45,"Improved",187000,"172%20ANG%20MO%20KIO%20AVE%204","1.37477684251468","103.836707903222"
"4",4,2019,"ANG MO KIO","2 ROOM","174","ANG MO KIO AVE 4",45,"Improved",197500,"174%20ANG%20MO%20KIO%20AVE%204","1.37509746867904","103.83761896123"
"5",5,2019,"ANG MO KIO","2 ROOM","314","ANG MO KIO AVE 3",44,"Improved",186000,"314%20ANG%20MO%20KIO%20AVE%203","1.3662270712063798","103.85008585898301"
"6",6,2019,"ANG MO KIO","2 ROOM","323","ANG MO KIO AVE 3",44,"Improved",187500,"323%20ANG%20MO%20KIO%20AVE%203","1.36754152104891","103.847809207008"
"7",7,2019,"ANG MO KIO","2 ROOM","406","ANG MO KIO AVE 10",44,"Improved",223000,"406%20ANG%20MO%20KIO%20AVE%2010","1.3620045393871498","103.853879910407"
"8",8,2019,"ANG MO KIO","2 ROOM","508","ANG MO KIO AVE 8",44,"Improved",203000,"508%20ANG%20MO%20KIO%20AVE%208","1.3737900820123001","103.849028999189"
"9",9,2019,"ANG MO KIO","2 ROOM","510","ANG MO KIO AVE 8",44,"Improved",188000,"510%20ANG%20MO%20KIO%20AVE%208","1.37340092645027","103.849073244454"
"10",10,2019,"ANG MO KIO","3 ROOM","103","ANG MO KIO AVE 3",74,"New Generation",320000,"103%20ANG%20MO%20KIO%20AVE%203","1.3710165780460701","103.839304839187"
"11",11,2019,"ANG MO KIO","3 ROOM","103","ANG MO KIO AVE 3",89,"New Generation",315000,"103%20ANG%20MO%20KIO%20AVE%203","1.3710165780460701","103.839304839187"
"12",12,2019,"ANG MO KIO","3 ROOM","106","ANG MO KIO AVE 4",74,"New Generation",276500,"106%20ANG%20MO%20KIO%20AVE%204","1.3719337032349","103.83748606185101"
"13",13,2019,"ANG MO KIO","3 ROOM","107","ANG MO KIO AVE 4",74,"New Generation",283500,"107%20ANG%20MO%20KIO%20AVE%204","1.37138400081004","103.837381409794"
"14",14,2019,"ANG MO KIO","3 ROOM","108","ANG MO KIO AVE 4",67,"New Generation",278000,"108%20ANG%20MO%20KIO%20AVE%204","1.3709663522262499","103.838201940326"
"15",15,2019,"ANG MO KIO","3 ROOM","109","ANG MO KIO AVE 4",67,"New Generation",232000,"109%20ANG%20MO%20KIO%20AVE%204","1.37009653758342","103.837687766047"
"16",16,2019,"ANG MO KIO","3 ROOM","109","ANG MO KIO AVE 4",82,"New Generation",370000,"109%20ANG%20MO%20KIO%20AVE%204","1.37009653758342","103.837687766047"
"17",17,2019,"ANG MO KIO","3 ROOM","110","ANG MO KIO AVE 4",67,"New Generation",262500,"110%20ANG%20MO%20KIO%20AVE%204","1.3704593701089098","103.837419259859"
"18",18,2019,"ANG MO KIO","3 ROOM","112","ANG MO KIO AVE 4",74,"New Generation",268888,"112%20ANG%20MO%20KIO%20AVE%204","1.3712786514552098","103.83576656574101"
"19",19,2019,"ANG MO KIO","3 ROOM","114","ANG MO KIO AVE 4",74,"New Generation",280000,"114%20ANG%20MO%20KIO%20AVE%204","1.37257962452706","103.836220813247"
"20",20,2019,"ANG MO KIO","3 ROOM","114","ANG MO KIO AVE 4",89,"New Generation",360000,"114%20ANG%20MO%20KIO%20AVE%204","1.37257962452706","103.836220813247"
"21",21,2019,"ANG MO KIO","3 ROOM","117","ANG MO KIO AVE 4",74,"New Generation",280000,"117%20ANG%20MO%20KIO%20AVE%204","1.3737170825368101","103.835610469339"
"22",22,2019,"ANG MO KIO","3 ROOM","118","ANG MO KIO AVE 4",74,"New Generation",275000,"118%20ANG%20MO%20KIO%20AVE%204","1.37329593649656","103.83547571913401"
"23",23,2019,"ANG MO KIO","3 ROOM","119","ANG MO KIO AVE 3",67,"New Generation",277142.857142857,"119%20ANG%20MO%20KIO%20AVE%203","1.3695634430191397","103.84469891081699"
"24",24,2019,"ANG MO KIO","3 ROOM","120","ANG MO KIO AVE 3",67,"New Generation",222000,"120%20ANG%20MO%20KIO%20AVE%203","1.37004739686134","103.844594754874"
"25",25,2019,"ANG MO KIO","3 ROOM","121","ANG MO KIO AVE 3",67,"New Generation",254750,"121%20ANG%20MO%20KIO%20AVE%203","1.3697056347832701","103.843515981311"
"26",26,2019,"ANG MO KIO","3 ROOM","121","ANG MO KIO AVE 3",82,"New Generation",328000,"121%20ANG%20MO%20KIO%20AVE%203","1.3697056347832701","103.843515981311"
"27",27,2019,"ANG MO KIO","3 ROOM","122","ANG MO KIO AVE 3",67,"New Generation",253333.333333333,"122%20ANG%20MO%20KIO%20AVE%203","1.37018860668948","103.843413231524"
"28",28,2019,"ANG MO KIO","3 ROOM","126","ANG MO KIO AVE 3",67,"New Generation",272500,"126%20ANG%20MO%20KIO%20AVE%203","1.37164990020958","103.84315761947701"
"29",29,2019,"ANG MO KIO","3 ROOM","126","ANG MO KIO AVE 3",82,"New Generation",348000,"126%20ANG%20MO%20KIO%20AVE%203","1.37164990020958","103.843644176374"
"30",30,2019,"ANG MO KIO","3 ROOM","127","ANG MO KIO AVE 3",67,"New Generation",266500,"127%20ANG%20MO%20KIO%20AVE%203","1.37122322102768","103.843593321222"
"31",31,2019,"ANG MO KIO","3 ROOM","128","ANG MO KIO AVE 3",67,"New Generation",230000,"128%20ANG%20MO%20KIO%20AVE%203","1.37083202800005","103.843546990613"
"32",32,2019,"ANG MO KIO","3 ROOM","129","ANG MO KIO AVE 3",73,"New Generation",287250,"129%20ANG%20MO%20KIO%20AVE%203","1.3698949889575702","103.84205904972201"
"33",33,2019,"ANG MO KIO","3 ROOM","130","ANG MO KIO AVE 3",73,"New Generation",285000,"130%20ANG%20MO%20KIO%20AVE%203","1.3703979167523899","103.84187884003299"
"34",34,2019,"ANG MO KIO","3 ROOM","130","ANG MO KIO AVE 3",88,"New Generation",348888,"130%20ANG%20MO%20KIO%20AVE%203","1.3703979167523899","103.84187884003299"
"35",35,2019,"ANG MO KIO","3 ROOM","150","ANG MO KIO AVE 5",68,"New Generation",260000,"150%20ANG%20MO%20KIO%20AVE%205","1.37680678506745","103.84201796257601"
"36",36,2019,"ANG MO KIO","3 ROOM","152","ANG MO KIO AVE 5",68,"New Generation",264400,"152%20ANG%20MO%20KIO%20AVE%205","1.3763421841668702","103.84015950660101"
"37",37,2019,"ANG MO KIO","3 ROOM","152","ANG MO KIO AVE 5",82,"New Generation",305000,"152%20ANG%20MO%20KIO%20AVE%205","1.3766876256746199","103.84015950660101"
"38",38,2019,"ANG MO KIO","3 ROOM","153","ANG MO KIO AVE 5",68,"New Generation",275666.666666667,"153%20ANG%20MO%20KIO%20AVE%205","1.37635745661369","103.842056476563"
"39",39,2019,"ANG MO KIO","3 ROOM","155","ANG MO KIO AVE 4",68,"New Generation",276000,"155%20ANG%20MO%20KIO%20AVE%204","1.3758772382864601","103.84006748291901"
"40",40,2019,"ANG MO KIO","3 ROOM","155","ANG MO KIO AVE 4",82,"New Generation",3e+05,"155%20ANG%20MO%20KIO%20AVE%204","1.3758772382864601","103.84006748291901"
"41",41,2019,"ANG MO KIO","3 ROOM","156","ANG MO KIO AVE 4",68,"New Generation",260000,"156%20ANG%20MO%20KIO%20AVE%204","1.3754951957496597","103.839947470774"
"42",42,2019,"ANG MO KIO","3 ROOM","156","ANG MO KIO AVE 4",82,"New Generation",320000,"156%20ANG%20MO%20KIO%20AVE%204","1.3754951957496597","103.839947470774"
"43",43,2019,"ANG MO KIO","3 ROOM","157","ANG MO KIO AVE 4",69,"New Generation",245000,"157%20ANG%20MO%20KIO%20AVE%204","1.37530562109726","103.839395071769"
"44",44,2019,"ANG MO KIO","3 ROOM","159","ANG MO KIO AVE 4",69,"New Generation",255000,"159%20ANG%20MO%20KIO%20AVE%204","1.37479893193048","103.839858129785"
"45",45,2019,"ANG MO KIO","3 ROOM","163","ANG MO KIO AVE 4",69,"New Generation",278000,"163%20ANG%20MO%20KIO%20AVE%204","1.3735485391993","103.83817647139799"
"46",46,2019,"ANG MO KIO","3 ROOM","172","ANG MO KIO AVE 4",60,"Improved",244700,"172%20ANG%20MO%20KIO%20AVE%204","1.37477684251468","103.836707903222"
"47",47,2019,"ANG MO KIO","3 ROOM","172","ANG MO KIO AVE 4",69,"Improved",280000,"172%20ANG%20MO%20KIO%20AVE%204","1.37477684251468","103.836707903222"
"48",48,2019,"ANG MO KIO","3 ROOM","174","ANG MO KIO AVE 4",60,"Improved",234400,"174%20ANG%20MO%20KIO%20AVE%204","1.37509746867904","103.83761896123"
"49",49,2019,"ANG MO KIO","3 ROOM","174","ANG MO KIO AVE 4",61,"Improved",240000,"174%20ANG%20MO%20KIO%20AVE%204","1.37509746867904","103.83761896123"
"50",50,2019,"ANG MO KIO","3 ROOM","178","ANG MO KIO AVE 4",68,"New Generation",245200,"178%20ANG%20MO%20KIO%20AVE%204","1.37619319942084","103.837038191014"
"51",51,2019,"ANG MO KIO","3 ROOM","178","ANG MO KIO AVE 4",82,"New Generation",278000,"178%20ANG%20MO%20KIO%20AVE%204","1.37619319942084","103.837038191014"
"52",52,2019,"ANG MO KIO","3 ROOM","180","ANG MO KIO AVE 5",68,"New Generation",250000,"180%20ANG%20MO%20KIO%20AVE%205","1.37667706463384","103.838361037555"
"53",53,2019,"ANG MO KIO","3 ROOM","181","ANG MO KIO AVE 5",68,"New Generation",233666.666666667,"181%20ANG%20MO%20KIO%20AVE%205","1.3767930989634902","103.837142240849"
"54",54,2019,"ANG MO KIO","3 ROOM","182","ANG MO KIO AVE 5",68,"New Generation",244333.333333333,"182%20ANG%20MO%20KIO%20AVE%205","1.37733908523478","103.836472445051"
"55",55,2019,"ANG MO KIO","3 ROOM","182","ANG MO KIO AVE 5",82,"New Generation",287500,"182%20ANG%20MO%20KIO%20AVE%205","1.37733908523478","103.836472445051"
"56",56,2019,"ANG MO KIO","3 ROOM","201","ANG MO KIO AVE 3",67,"New Generation",265000,"201%20ANG%20MO%20KIO%20AVE%203","1.36884962699231","103.84456483512699"
"57",57,2019,"ANG MO KIO","3 ROOM","201","ANG MO KIO AVE 3",81,"New Generation",310000,"201%20ANG%20MO%20KIO%20AVE%203","1.36884962699231","103.84456483512699"
"58",58,2019,"ANG MO KIO","3 ROOM","202","ANG MO KIO AVE 3",67,"New Generation",280000,"202%20ANG%20MO%20KIO%20AVE%203","1.3684464401093999","103.844516260527"
"59",59,2019,"ANG MO KIO","3 ROOM","208","ANG MO KIO AVE 1",73,"New Generation",294000,"208%20ANG%20MO%20KIO%20AVE%201","1.3654449522535301","103.842715047475"
"60",60,2019,"ANG MO KIO","3 ROOM","211","ANG MO KIO AVE 3",67,"New Generation",285000,"211%20ANG%20MO%20KIO%20AVE%203","1.36919696561703","103.841666636086"
"61",61,2019,"ANG MO KIO","3 ROOM","212","ANG MO KIO AVE 3",67,"New Generation",255000,"212%20ANG%20MO%20KIO%20AVE%203","1.3688035941847199","103.841618072603"
"62",62,2019,"ANG MO KIO","3 ROOM","212","ANG MO KIO AVE 3",81,"New Generation",340000,"212%20ANG%20MO%20KIO%20AVE%203","1.3688035941847199","103.841618072603"
"63",63,2019,"ANG MO KIO","3 ROOM","214","ANG MO KIO AVE 3",67,"New Generation",249000,"214%20ANG%20MO%20KIO%20AVE%203","1.36739222002562","103.841127940925"
"64",64,2019,"ANG MO KIO","3 ROOM","215","ANG MO KIO AVE 1",73,"New Generation",275800,"215%20ANG%20MO%20KIO%20AVE%201","1.36655830166124","103.841624082978"
"65",65,2019,"ANG MO KIO","3 ROOM","215","ANG MO KIO AVE 1",88,"New Generation",320000,"215%20ANG%20MO%20KIO%20AVE%201","1.36655830166124","103.841624082978"
"66",66,2019,"ANG MO KIO","3 ROOM","218","ANG MO KIO AVE 1",67,"New Generation",235000,"218%20ANG%20MO%20KIO%20AVE%201","1.3651190859588602","103.841742478489"
"67",67,2019,"ANG MO KIO","3 ROOM","219","ANG MO KIO AVE 1",67,"New Generation",268333.333333333,"219%20ANG%20MO%20KIO%20AVE%201","1.36598198004507","103.840654039612"
"68",68,2019,"ANG MO KIO","3 ROOM","220","ANG MO KIO AVE 1",67,"New Generation",258000,"220%20ANG%20MO%20KIO%20AVE%201","1.36509475395215","103.84089151367901"
"69",69,2019,"ANG MO KIO","3 ROOM","223","ANG MO KIO AVE 1",67,"New Generation",258000,"223%20ANG%20MO%20KIO%20AVE%201","1.36604808445918","103.83812271688299"
"70",70,2019,"ANG MO KIO","3 ROOM","225","ANG MO KIO AVE 1",67,"New Generation",258333.333333333,"225%20ANG%20MO%20KIO%20AVE%201","1.3673961277686297","103.83815000746401"
"71",71,2019,"ANG MO KIO","3 ROOM","230","ANG MO KIO AVE 3",82,"New Generation",318000,"230%20ANG%20MO%20KIO%20AVE%203","1.3688544522808799","103.83789639782302"
"72",72,2019,"ANG MO KIO","3 ROOM","232","ANG MO KIO AVE 3",67,"New Generation",290000,"232%20ANG%20MO%20KIO%20AVE%203","1.36834606813392","103.83719604640899"
"73",73,2019,"ANG MO KIO","3 ROOM","232","ANG MO KIO AVE 3",82,"New Generation",329000,"232%20ANG%20MO%20KIO%20AVE%203","1.36834606813392","103.83719604640899"
"74",74,2019,"ANG MO KIO","3 ROOM","233","ANG MO KIO AVE 3",67,"New Generation",259333.333333333,"233%20ANG%20MO%20KIO%20AVE%203","1.3675492497790802","103.836740628478"
"75",75,2019,"ANG MO KIO","3 ROOM","235","ANG MO KIO AVE 3",67,"New Generation",261666.666666667,"235%20ANG%20MO%20KIO%20AVE%203","1.36682360872343","103.83649123351"
"76",76,2019,"ANG MO KIO","3 ROOM","235","ANG MO KIO AVE 3",82,"New Generation",335000,"235%20ANG%20MO%20KIO%20AVE%203","1.36682360872343","103.83649123351"
"77",77,2019,"ANG MO KIO","3 ROOM","255","ANG MO KIO AVE 4",73,"New Generation",248500,"255%20ANG%20MO%20KIO%20AVE%204","1.37065487078857","103.83463021578699"
"78",78,2019,"ANG MO KIO","3 ROOM","255","ANG MO KIO AVE 4",88,"New Generation",390000,"255%20ANG%20MO%20KIO%20AVE%204","1.37065487078857","103.83463021578699"
"79",79,2019,"ANG MO KIO","3 ROOM","256","ANG MO KIO AVE 4",73,"New Generation",266888,"256%20ANG%20MO%20KIO%20AVE%204","1.37061517595954","103.83596769452"
"80",80,2019,"ANG MO KIO","3 ROOM","256","ANG MO KIO AVE 4",88,"New Generation",348000,"256%20ANG%20MO%20KIO%20AVE%204","1.37061517595954","103.83596769452"
"81",81,2019,"ANG MO KIO","3 ROOM","301","ANG MO KIO AVE 3",73,"New Generation",308000,"301%20ANG%20MO%20KIO%20AVE%203","1.3674211252643","103.845903587276"
"82",82,2019,"ANG MO KIO","3 ROOM","301","ANG MO KIO AVE 3",88,"New Generation",353000,"301%20ANG%20MO%20KIO%20AVE%203","1.3674211252643","103.845903587276"
"83",83,2019,"ANG MO KIO","3 ROOM","302","ANG MO KIO AVE 3",73,"New Generation",291700,"302%20ANG%20MO%20KIO%20AVE%203","1.36708983179046","103.845660199054"
"84",84,2019,"ANG MO KIO","3 ROOM","307C","ANG MO KIO AVE 1",70,"Model A",407333.333333333,"307C%20ANG%20MO%20KIO%20AVE%201","1.3655609288115702","103.84516743259199"
"85",85,2019,"ANG MO KIO","3 ROOM","308A","ANG MO KIO AVE 1",70,"Model A",416666.666666667,"308A%20ANG%20MO%20KIO%20AVE%201","1.3654795159201598","103.844086654914"
"86",86,2019,"ANG MO KIO","3 ROOM","308B","ANG MO KIO AVE 1",70,"Model A",480000,"308B%20ANG%20MO%20KIO%20AVE%201","1.3652254590823","103.84442706465799"
"87",87,2019,"ANG MO KIO","3 ROOM","310C","ANG MO KIO AVE 1",70,"Model A",5e+05,"310C%20ANG%20MO%20KIO%20AVE%201","1.3646085749187198","103.844854593055"
"88",88,2019,"ANG MO KIO","3 ROOM","313","ANG MO KIO AVE 3",73,"New Generation",283750,"313%20ANG%20MO%20KIO%20AVE%203","1.36664972640599","103.85013366544202"
"89",89,2019,"ANG MO KIO","3 ROOM","319","ANG MO KIO AVE 1",73,"New Generation",305000,"319%20ANG%20MO%20KIO%20AVE%201","1.3650978528353501","103.847380723566"
"90",90,2019,"ANG MO KIO","3 ROOM","319","ANG MO KIO AVE 1",88,"New Generation",346500,"319%20ANG%20MO%20KIO%20AVE%201","1.3650978528353501","103.847380723566"
"91",91,2019,"ANG MO KIO","3 ROOM","320","ANG MO KIO AVE 1",73,"New Generation",278000,"320%20ANG%20MO%20KIO%20AVE%201","1.3655924562133999","103.848386744168"
"92",92,2019,"ANG MO KIO","3 ROOM","328","ANG MO KIO AVE 3",88,"New Generation",366500,"328%20ANG%20MO%20KIO%20AVE%203","1.36661793708764","103.84786688518"
"93",93,2019,"ANG MO KIO","3 ROOM","329","ANG MO KIO AVE 3",73,"New Generation",290000,"329%20ANG%20MO%20KIO%20AVE%203","1.3665990862903703","103.846874419073"
"94",94,2019,"ANG MO KIO","3 ROOM","330","ANG MO KIO AVE 1",68,"New Generation",280000,"330%20ANG%20MO%20KIO%20AVE%201","1.3624318640247899","103.851030689651"
"95",95,2019,"ANG MO KIO","3 ROOM","331","ANG MO KIO AVE 1",68,"New Generation",303750,"331%20ANG%20MO%20KIO%20AVE%201","1.36211140665393","103.850766473498"
"96",96,2019,"ANG MO KIO","3 ROOM","332","ANG MO KIO AVE 1",68,"New Generation",264000,"332%20ANG%20MO%20KIO%20AVE%201","1.36167030761833","103.851955453764"
"97",97,2019,"ANG MO KIO","3 ROOM","332","ANG MO KIO AVE 1",82,"New Generation",365000,"332%20ANG%20MO%20KIO%20AVE%201","1.36167030761833","103.851955453764"
"98",98,2019,"ANG MO KIO","3 ROOM","333","ANG MO KIO AVE 1",68,"New Generation",250166.666666667,"333%20ANG%20MO%20KIO%20AVE%201","1.3613425564061299","103.85169862145399"
"99",99,2019,"ANG MO KIO","3 ROOM","333","ANG MO KIO AVE 1",82,"New Generation",348000,"333%20ANG%20MO%20KIO%20AVE%201","1.3613425564061299","103.85169862145399"
"100",100,2019,"ANG MO KIO","3 ROOM","338","ANG MO KIO AVE 1",66,"Improved",260000,"338%20ANG%20MO%20KIO%20AVE%201","1.36389570157548","103.848986957428"
"101",101,2019,"ANG MO KIO","3 ROOM","343","ANG MO KIO AVE 3",73,"New Generation",311666.666666667,"343%20ANG%20MO%20KIO%20AVE%203","1.36837475142721","103.849151106677"
"102",102,2019,"ANG MO KIO","3 ROOM","343","ANG MO KIO AVE 3",88,"New Generation",360000,"343%20ANG%20MO%20KIO%20AVE%203","1.36837475142721","103.849151106677"
"103",103,2019,"ANG MO KIO","3 ROOM","345","ANG MO KIO AVE 3",73,"New Generation",311000,"345%20ANG%20MO%20KIO%20AVE%203","1.3674870250996798","103.849651723914"
"104",104,2019,"ANG MO KIO","3 ROOM","346","ANG MO KIO AVE 3",73,"New Generation",291000,"346%20ANG%20MO%20KIO%20AVE%203","1.36709586875169","103.84966230288"
"105",105,2019,"ANG MO KIO","3 ROOM","347","ANG MO KIO AVE 3",67,"Improved",270000,"347%20ANG%20MO%20KIO%20AVE%203","1.3673253223028898","103.84892313095101"
"106",106,2019,"ANG MO KIO","3 ROOM","348","ANG MO KIO AVE 3",73,"New Generation",305000,"348%20ANG%20MO%20KIO%20AVE%203","1.3661975697526398","103.847899914468"
"107",107,2019,"ANG MO KIO","3 ROOM","403","ANG MO KIO AVE 10",67,"New Generation",266000,"403%20ANG%20MO%20KIO%20AVE%2010","1.36126901451363","103.85464236582199"
"108",108,2019,"ANG MO KIO","3 ROOM","404","ANG MO KIO AVE 10",67,"New Generation",263444,"404%20ANG%20MO%20KIO%20AVE%2010","1.3616776706085403","103.85472649253799"
"109",109,2019,"ANG MO KIO","3 ROOM","405","ANG MO KIO AVE 10",67,"New Generation",260000,"405%20ANG%20MO%20KIO%20AVE%2010","1.36157912717141","103.85380538695699"
"110",110,2019,"ANG MO KIO","3 ROOM","416","ANG MO KIO AVE 10",74,"New Generation",3e+05,"416%20ANG%20MO%20KIO%20AVE%2010","1.36454170890842","103.85510369054899"
"111",111,2019,"ANG MO KIO","3 ROOM","416","ANG MO KIO AVE 10",89,"New Generation",338000,"416%20ANG%20MO%20KIO%20AVE%2010","1.36454170890842","103.85510369054899"
"112",112,2019,"ANG MO KIO","3 ROOM","417","ANG MO KIO AVE 10",74,"New Generation",278666.666666667,"417%20ANG%20MO%20KIO%20AVE%2010","1.3649595327478399","103.85519709772801"
"113",113,2019,"ANG MO KIO","3 ROOM","418","ANG MO KIO AVE 10",74,"New Generation",318266.666666667,"418%20ANG%20MO%20KIO%20AVE%2010","1.36494601377911","103.854043379775"
"114",114,2019,"ANG MO KIO","3 ROOM","419","ANG MO KIO AVE 10",74,"New Generation",323000,"419%20ANG%20MO%20KIO%20AVE%2010","1.3653466972017898","103.85415182597"
"115",115,2019,"ANG MO KIO","3 ROOM","421","ANG MO KIO AVE 10",74,"New Generation",308333.333333333,"421%20ANG%20MO%20KIO%20AVE%2010","1.36538422642268","103.852966961527"
"116",116,2019,"ANG MO KIO","3 ROOM","424","ANG MO KIO AVE 3",73,"New Generation",340250,"424%20ANG%20MO%20KIO%20AVE%203","1.36860660305159","103.850808805402"
"117",117,2019,"ANG MO KIO","3 ROOM","425","ANG MO KIO AVE 3",73,"New Generation",315000,"425%20ANG%20MO%20KIO%20AVE%203","1.36912241721255","103.85161605706399"
"118",118,2019,"ANG MO KIO","3 ROOM","432","ANG MO KIO AVE 10",67,"New Generation",246000,"432%20ANG%20MO%20KIO%20AVE%2010","1.3683099698135301","103.853600305664"
"119",119,2019,"ANG MO KIO","3 ROOM","433","ANG MO KIO AVE 10",67,"New Generation",258200,"433%20ANG%20MO%20KIO%20AVE%2010","1.36807652285136","103.85435304261499"
"120",120,2019,"ANG MO KIO","3 ROOM","434","ANG MO KIO AVE 10",67,"New Generation",241500,"434%20ANG%20MO%20KIO%20AVE%2010","1.36789150691941","103.85345502653"
"121",121,2019,"ANG MO KIO","3 ROOM","435","ANG MO KIO AVE 10",67,"New Generation",257000,"435%20ANG%20MO%20KIO%20AVE%2010","1.36770367834269","103.854214313011"
"122",122,2019,"ANG MO KIO","3 ROOM","440","ANG MO KIO AVE 10",67,"New Generation",243666.666666667,"440%20ANG%20MO%20KIO%20AVE%2010","1.3664278983121598","103.85431149114099"
"123",123,2019,"ANG MO KIO","3 ROOM","441","ANG MO KIO AVE 10",67,"New Generation",270000,"441%20ANG%20MO%20KIO%20AVE%2010","1.36605027829035","103.854168309853"
"124",124,2019,"ANG MO KIO","3 ROOM","442","ANG MO KIO AVE 10",67,"New Generation",249666.666666667,"442%20ANG%20MO%20KIO%20AVE%2010","1.36565326940254","103.855232195496"
"125",125,2019,"ANG MO KIO","3 ROOM","443","ANG MO KIO AVE 10",67,"New Generation",243333.333333333,"443%20ANG%20MO%20KIO%20AVE%2010","1.3660438887167798","103.85536896868099"
"126",126,2019,"ANG MO KIO","3 ROOM","443","ANG MO KIO AVE 10",82,"New Generation",333000,"443%20ANG%20MO%20KIO%20AVE%2010","1.3660438887167798","103.85536896868099"
"127",127,2019,"ANG MO KIO","3 ROOM","444","ANG MO KIO AVE 10",67,"New Generation",245472,"444%20ANG%20MO%20KIO%20AVE%2010","1.36660045321149","103.854668941219"
"128",128,2019,"ANG MO KIO","3 ROOM","445","ANG MO KIO AVE 10",67,"New Generation",269000,"445%20ANG%20MO%20KIO%20AVE%2010","1.36698004515059","103.85571808972999"
"129",129,2019,"ANG MO KIO","3 ROOM","446","ANG MO KIO AVE 10",68,"New Generation",255000,"446%20ANG%20MO%20KIO%20AVE%2010","1.3677609513095599","103.85535714590799"
"130",130,2019,"ANG MO KIO","3 ROOM","446","ANG MO KIO AVE 10",83,"New Generation",310000,"446%20ANG%20MO%20KIO%20AVE%2010","1.3677609513095599","103.85535714590799"
"131",131,2019,"ANG MO KIO","3 ROOM","449","ANG MO KIO AVE 10",68,"New Generation",255000,"449%20ANG%20MO%20KIO%20AVE%2010","1.36785888260943","103.856047007924"
"132",132,2019,"ANG MO KIO","3 ROOM","450","ANG MO KIO AVE 10",83,"New Generation",310000,"450%20ANG%20MO%20KIO%20AVE%2010","1.3684840623305","103.85546814901899"
"133",133,2019,"ANG MO KIO","3 ROOM","451","ANG MO KIO AVE 10",68,"New Generation",230000,"451%20ANG%20MO%20KIO%20AVE%2010","1.3687931417115102","103.85552783329099"
"134",134,2019,"ANG MO KIO","3 ROOM","456","ANG MO KIO AVE 10",75,"New Generation",290000,"456%20ANG%20MO%20KIO%20AVE%2010","1.3671607199267801","103.85814921044"
"135",135,2019,"ANG MO KIO","3 ROOM","456","ANG MO KIO AVE 10",89,"New Generation",340000,"456%20ANG%20MO%20KIO%20AVE%2010","1.3671607199267801","103.85814921044"
"136",136,2019,"ANG MO KIO","3 ROOM","457","ANG MO KIO AVE 10",75,"New Generation",268500,"457%20ANG%20MO%20KIO%20AVE%2010","1.36569761910876","103.85894195411501"
"137",137,2019,"ANG MO KIO","3 ROOM","457","ANG MO KIO AVE 10",89,"New Generation",3e+05,"457%20ANG%20MO%20KIO%20AVE%2010","1.36569761910876","103.85894195411501"
"138",138,2019,"ANG MO KIO","3 ROOM","461","ANG MO KIO AVE 10",68,"New Generation",252333.333333333,"461%20ANG%20MO%20KIO%20AVE%2010","1.3675277633971998","103.85740958675"
"139",139,2019,"ANG MO KIO","3 ROOM","462","ANG MO KIO AVE 10",68,"New Generation",275000,"462%20ANG%20MO%20KIO%20AVE%2010","1.3669555862019598","103.85803132046699"
"140",140,2019,"ANG MO KIO","3 ROOM","463","ANG MO KIO AVE 10",68,"New Generation",270000,"463%20ANG%20MO%20KIO%20AVE%2010","1.36694793518614","103.857487648675"
"141",141,2019,"ANG MO KIO","3 ROOM","465","ANG MO KIO AVE 10",68,"New Generation",274500,"465%20ANG%20MO%20KIO%20AVE%2010","1.3662010408294198","103.85720096723499"
"142",142,2019,"ANG MO KIO","3 ROOM","465","ANG MO KIO AVE 10",82,"New Generation",338000,"465%20ANG%20MO%20KIO%20AVE%2010","1.3662010408294198","103.85720096723499"
"143",143,2019,"ANG MO KIO","3 ROOM","466","ANG MO KIO AVE 10",67,"New Generation",275000,"466%20ANG%20MO%20KIO%20AVE%2010","1.3658196062089398","103.85706159725599"
"144",144,2019,"ANG MO KIO","3 ROOM","471","ANG MO KIO AVE 10",67,"New Generation",252000,"471%20ANG%20MO%20KIO%20AVE%2010","1.36346600647246","103.856702918462"
"145",145,2019,"ANG MO KIO","3 ROOM","471","ANG MO KIO AVE 10",82,"New Generation",318000,"471%20ANG%20MO%20KIO%20AVE%2010","1.36346600647246","103.856702918462"
"146",146,2019,"ANG MO KIO","3 ROOM","473","ANG MO KIO AVE 10",67,"New Generation",247500,"473%20ANG%20MO%20KIO%20AVE%2010","1.3630538091463997","103.85684600256799"
"147",147,2019,"ANG MO KIO","3 ROOM","473","ANG MO KIO AVE 10",82,"New Generation",305000,"473%20ANG%20MO%20KIO%20AVE%2010","1.3630538091463997","103.85684600256799"
"148",148,2019,"ANG MO KIO","3 ROOM","474","ANG MO KIO AVE 10",67,"New Generation",256000,"474%20ANG%20MO%20KIO%20AVE%2010","1.36275784702216","103.85801532366699"
